# title,"Budgeting Summary (lut=0.575ns/net=0.403ns)"
"Group","Slack","Requirement","Skew","Uncertainty","Datapath Delay","Datapath Logic Delay","Datapath Net Delay","Logic Levels","Adj Levels","Net Budget","Lut Budget","Net Adj Slack","Lut Adj Slack","Path","Info"
"ap_clk","-1.257","3.300","-0.049","0.035","4.268","1.972","2.296","7","5","3 (*)","5","-0.976","0.136","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[21]/CE}"
"ap_clk","-1.257","3.300","-0.049","0.035","4.268","1.972","2.296","7","5","3 (*)","5","-0.976","0.136","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[22]/CE}"
"ap_clk","-1.257","3.300","-0.049","0.035","4.268","1.972","2.296","7","5","3 (*)","5","-0.976","0.136","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[25]/CE}"
"ap_clk","-1.257","3.300","-0.049","0.035","4.268","1.972","2.296","7","5","3 (*)","5","-0.976","0.136","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[26]/CE}"
"ap_clk","-1.253","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.976","0.136","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[13]/CE}"
"ap_clk","-1.253","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.976","0.136","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[14]/CE}"
"ap_clk","-1.253","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.976","0.136","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[1]/CE}"
"ap_clk","-1.253","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.976","0.136","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[24]/CE}"
"ap_clk","-1.253","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.976","0.136","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[2]/CE}"
"ap_clk","-1.253","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.976","0.136","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[4]/CE}"
"ap_clk","-1.253","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.976","0.136","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[6]/CE}"
"ap_clk","-1.253","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.976","0.136","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[9]/CE}"
"ap_clk","-1.225","3.300","-0.049","0.035","4.272","1.972","2.300","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[15]/CE}"
"ap_clk","-1.225","3.300","-0.049","0.035","4.272","1.972","2.300","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[16]/CE}"
"ap_clk","-1.225","3.300","-0.049","0.035","4.272","1.972","2.300","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[17]/CE}"
"ap_clk","-1.225","3.300","-0.049","0.035","4.272","1.972","2.300","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[18]/CE}"
"ap_clk","-1.225","3.300","-0.049","0.035","4.272","1.972","2.300","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[23]/CE}"
"ap_clk","-1.225","3.300","-0.049","0.035","4.272","1.972","2.300","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[27]/CE}"
"ap_clk","-1.225","3.300","-0.049","0.035","4.272","1.972","2.300","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[28]/CE}"
"ap_clk","-1.225","3.300","-0.049","0.035","4.272","1.972","2.300","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[29]/CE}"
"ap_clk","-1.217","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[0]/CE}"
"ap_clk","-1.217","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[10]/CE}"
"ap_clk","-1.217","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[11]/CE}"
"ap_clk","-1.217","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[12]/CE}"
"ap_clk","-1.217","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[3]/CE}"
"ap_clk","-1.217","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[5]/CE}"
"ap_clk","-1.217","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[7]/CE}"
"ap_clk","-1.217","3.300","-0.049","0.035","4.264","1.972","2.292","7","5","3 (*)","5","-0.940","0.172","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(30) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/indvar_flatten_fu_92_reg[8]/CE}"
"ap_clk","-1.131","3.300","-0.049","0.035","4.378","1.816","2.562","8","4","3 (*)","5","-0.181","0.947","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(3) LUT4(1) LUT4(7) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/ap_CS_fsm_reg[10]/D}"
"ap_clk","-1.124","3.300","-0.049","0.035","4.324","2.204","2.120","8","4","2 (*)","5","-0.616","0.900","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(9) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/cnt_1_fu_96_reg[1]/D}"
"ap_clk","-1.110","3.300","-0.049","0.035","4.357","1.816","2.541","8","4","3 (*)","5","-0.181","0.947","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(3) LUT4(1) LUT4(7) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/cnt_1_fu_96_reg[7]/D}"
"ap_clk","-1.105","3.300","-0.049","0.035","4.353","1.816","2.537","8","4","3 (*)","5","-0.180","0.948","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(3) LUT4(1) LUT4(7) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/cnt_1_fu_96_reg[5]/D}"
"ap_clk","-1.050","3.300","-0.049","0.035","3.742","1.138","2.604","5","6","5 (*)","5 (*)","-0.864","-0.758","FDRE(6) LUT3(1) LUT6(1) LUT6(1) LUT6(9) LUT5(5) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[2]/R}"
"ap_clk","-1.050","3.300","-0.049","0.035","3.742","1.138","2.604","5","6","5 (*)","5 (*)","-0.864","-0.758","FDRE(6) LUT3(1) LUT6(1) LUT6(1) LUT6(9) LUT5(5) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[3]/R}"
"ap_clk","-0.991","3.300","-0.049","0.035","3.683","1.138","2.545","5","6","5 (*)","5 (*)","-0.864","-0.758","FDRE(6) LUT3(1) LUT6(1) LUT6(1) LUT6(9) LUT5(5) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[0]/R}"
"ap_clk","-0.991","3.300","-0.049","0.035","3.683","1.138","2.545","5","6","5 (*)","5 (*)","-0.864","-0.758","FDRE(6) LUT3(1) LUT6(1) LUT6(1) LUT6(9) LUT5(5) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[1]/R}"
"ap_clk","-0.983","3.300","-0.049","0.035","4.230","1.816","2.414","8","4","3 (*)","5","-0.181","0.947","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(3) LUT4(1) LUT4(7) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/cnt_1_fu_96_reg[8]/D}"
"ap_clk","-0.955","3.300","-0.049","0.035","3.742","1.138","2.604","5","6","5 (*)","5 (*)","-0.769","-0.663","FDRE(6) LUT3(1) LUT6(1) LUT6(1) LUT6(9) LUT5(5) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[4]/R}"
"ap_clk","-0.883","3.300","-0.049","0.035","3.894","1.138","2.756","5","6","5 (*)","5 (*)","-0.545","-0.439","FDRE(6) LUT3(1) LUT6(1) LUT6(1) LUT6(9) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[4]/CE}"
"ap_clk","-0.866","3.300","-0.049","0.035","4.113","1.816","2.297","8","4","3 (*)","5","-0.181","0.947","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(3) LUT4(1) LUT4(7) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/cnt_1_fu_96_reg[6]/D}"
